Fine name,pdfsize,metadata size,pages,xref Length,title characters,isEncrypted,embedded files,images,text,header,obj,endobj,stream,endstream,xref,trailer,startxref,pageno,encrypt,ObjStm,JS,Javascript,AA,OpenAction,Acroform,JBIG2Decode,RichMedia,launch,EmbeddedFile,XFA,Colors,Class
2a2e79193920b6f58b5167d283255588f079317d68799f3ecb0e7c908180cd53,8.0,180.0,1.0,11.0,0.0,0.0,0.0,0,No,	%PDF-1.6,25,25,15.0,15,0,0.0,1,0,0.0,2.0,0,0,0,0,1,0,0,0,1,1,0.0,Malicious
85061d4c1d7011ec79da428a31cb8186c8d58b03568c6b1eb442fe0ec87bc67a,37.0,180.0,1.0,11.0,0.0,0.0,0.0,0,No,"	%PDF-1.3""",-1,0,1.0,1,0,2.0,1,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0.0,Malicious
5869a16808fd3603cf5736cc09b1b6e85385fdcf424002d7d0f9704a4ae70c9a,93.0,283.0,1.0,25.0,0.0,0.0,0.0,7,No,	%PDF-1.2,6,6,2.0,2,1,1.0,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
f097688880e43d59021030938c4c0cf87347b0eaf3c9f8af227ab3914e082715,15.0,180.0,1.0,10.0,0.0,0.0,0.0,0,No,	%PDF-1.4,12,12,5.0,5,1,1.0,1,1,0.0,0.0,2,3,0,0,0,0,0,0,0,0,0.0,Malicious
8c130715b9f64d4369ce2fc2e03c3b8c00d075744baff3f322589fb454435cb5,288.0,342.0,2.0,95.0,30.0,0.0,0.0,3,Yes,	%PDF-1.3,90,90,41.0,41,2,2.0,2,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
e6caa2f5118549e6d91257cbb637f0fca69105f0df2fc819de93cf1bea1cfbd5,65.0,335.0,4.0,55.0,8.0,0.0,0.0,0,Yes,	%PDF-1.3,54,54,13.0,13,1,1.0,1,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6.0,Benign
1407d6003dcc390046d8b93687447d366be6820030bb5ca447b1f70b66177bfa,8.0,180.0,1.0,11.0,0.0,0.0,0.0,0,No,	%PDF-\\\\x07,0,0,0.0,0,0,0.0,0,1,1.0,1.0,2,1,1,1,1,1,1,1,1,0,0.0,Malicious
a9c0097e31c09c75e7629aa6057f83c56f99ecac42c06494ecfc2fcb590e5912,3.0,180.0,0.0,8.0,0.0,0.0,0.0,0,No,	%PDF-1.5,49,49,18.0,18,3,3.0,3,5(1),0.0,2.0,1(1),1(1),0,1(1),0,0,0,0,0,0,0.0,Malicious
a1f3541812c91e912cf4cc744770be06768045a370d42d1d69679e1da06be641,1.0,180.0,1.0,111612.0,0.0,0.0,0.0,0,No,	%PDF-1.3,10,10,3.0,3,1,1.0,1,1,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
387929cf297bcf6c7ad62cb1f4e5acf9c00713ec280021b702cd75db190092d4,169.0,344.0,4.0,162.0,50.0,0.0,0.0,92,Yes,	%PDF-1.7,80,80,40.0,40,2,2.0,2,4,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0.0,Benign
7547262f10e8051311f031490d262e544d7c9e838466a51313596920c9e61ae5,58.0,355.0,1.0,233.0,30.0,0.0,0.0,0,Yes,	%PDF-1.6,113,113,19.0,19,5,5.0,5,2,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.0,Benign
4efcca929cfaf6e8668a863c065bac7b73af095231f0bf178c24fb02d7be03be,33.0,482.0,3.0,69.0,77.0,0.0,0.0,0,Yes,	%PDF-1.7,69,69,4.0,4,1,1.0,1,3,0.0,0.0,0,0,0,1,0,0,0,0,0,0,110.0,Malicious
d9fa0924e44a1b2d4dbd4b9d71c54d95138244a75d80063000095c4abcb344e4,9.0,180.0,1.0,9.0,0.0,0.0,0.0,0,No,	%PDF-1.4,25,25,4.0,4,1,1.0,1,5,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
4889d147fda870ed2af23b7db332b3a6d525d2674389f005b1f7d80814326884,8.0,180.0,1.0,10.0,0.0,0.0,0.0,0,No,	%PDF-1.5,25,25,6.0,6,1,1.0,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.0,Malicious
666cfed5325160fb23da69f76a6b30642a6cec2a82a5bb79c1c407d284a7f498,76.0,262.0,1.0,21.0,0.0,0.0,0.0,1,No,	%PDF-1.2,11,11,3.0,3,2,2.0,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
c19b0f2c85b1f83b01afea9f90a1f7a53b8d5883933052ddb367b551333ed765,53.0,421.0,1.0,334.0,26.0,0.0,0.0,0,Yes,	%PDF-1.5,119,119,55.0,55,2,2.0,1,1,0.0,3.0,3,3,1,0,1,0,0,0,0,0,0.0,Benign
5d1e21177d6ce7f9565660c04ced83efb5cd1b349a5fadb0e12e5e50ab62efc6,111.0,180.0,1.0,127.0,0.0,0.0,1.0,0,Yes,	%PDF-1.3,8,8,2.0,2,1,1.0,1,1,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
9f9dc7e3ca22a655bd0857c332dc212f560c1a4ecc4f6c2ee6146942077b98b4,353.0,384.0,7.0,7685.0,14.0,0.0,0.0,0,Yes,	%PDF-1.7,182,182,176.0,176,0,0.0,3,2,0.0,16.0,0,0,0,0,2,0,0,0,8,0,0.0,Benign
23209909d2a66eb99dd4a24a75a90e5d4e7f34b60b8ee06f4f9378ee68632da9,16.0,180.0,1.0,77.0,0.0,0.0,0.0,0,No,	%PDF-1.3,9,9,1.0,1,1,1.0,1,1,0.0,0.0,1,2,0,1,0,0,0,0,0,0,0.0,Malicious
6cbba7975711054d90b3b61822ab7355a9becdc48862383b467da0808a2f9a65,270.0,226.0,1.0,35.0,0.0,0.0,0.0,0,No,	%PDF-1.3,8,8,2.0,2,1,1.0,1,1,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
1f3f0c97af03c5b97579302acbd6ec60271d85a3a945a52c9decd4523c9b74bd,2.0,195.0,1.0,15.0,0.0,0.0,0.0,0,No,	%PDF-1.3,8,8,2.0,2,1,1.0,1,1,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
99560be4947a7fdd74a386597a35a5a6e7abc63d2d2c4d4b070cb5e22b789539,46.0,180.0,3.0,15.0,0.0,0.0,0.0,0,No,	%PDF-1.2,5,5,1.0,1,1,1.0,0,1,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0.0,Malicious
aa63c77b84eaca256cfe47fde14cc4347df80b09c93ee180d29785db6ff8fc99,9.0,180.0,1.0,9.0,0.0,0.0,0.0,0,No,	%PDF-1.4,19,19,9.0,9,1,1.0,1,1,0.0,0.0,5,6,0,0,0,0,0,0,0,0,0.0,Malicious
3504cb45b71e36ef93f6d804acf5207c7820c18227f88924db332d0d4e646b68,94.0,359.0,2.0,710.0,13.0,0.0,0.0,0,Yes,	%PDF-1.7,65,65,58.0,58,0,0.0,4,3,0.0,14.0,0,0,0,0,2,0,0,0,0,0,0.0,Benign
25a3f3eb24079a345ddb44e36a753a96206dc6c2245fe005276b0240a4dd055f,142.0,295.0,25.0,100.0,31.0,0.0,0.0,0,Yes,	%PDF-1.2,99,99,25.0,25,1,1.0,1,25,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
a83afe72264f0fec9b56b3f2293c7c012815c75e4b414f7f105f5201ad322ada,444.0,226.0,1.0,94.0,0.0,0.0,1.0,0,No,	a,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,Malicious
6a0b243cd78f0e64ae87fad5f4203c6eaabb1e4c6ff5251ab63b8902a9f87d76,5.0,209.0,2.0,30.0,1.0,0.0,0.0,-1,unclear,	%PDF-1.5,22,22,8.0,8,1,1.0,1,2,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0,Malicious
b20fe3f5fabd3c8ba5d2f51544c65f2d6481f7ecc7ad620b1b4e1a30c219dc2a,7.0,250.0,1.0,15.0,0.0,0.0,0.0,0,No,	%PDF-1.3,8,8,2.0,2,1,1.0,1,1,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
f1c377665c521d66ae6337fd29ad1be29c577c619224aa41413ce4afdfbbe826,76.0,258.0,6.0,196.0,17.0,0.0,0.0,0,Yes,	%PDF-1.4,195,195,12.0,12,1,1.0,1,6,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0,Benign
b8793b8810c0f8fef49d037aa5b1718d8dc284e3f4f59327b19fac23bae04a44,2.0,180.0,0.0,10.0,0.0,0.0,0.0,0,No,	%PDF-1.2,5,5,1.0,1,1,1.0,0,1,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0.0,Malicious
765940b9ee687596a2f7c730d5e2dc639ec7eeb7bf9df25cadcf71298f0a65fb,8.0,180.0,1.0,11.0,0.0,0.0,0.0,0,No,	%PDF-1.3,17,17,5.0,5,1,1.0,1,4,0.0,0.0,1,2,0,1,0,0,0,0,0,0,0.0,Malicious
3b7b9ce8ec61f96fd803cc59fcd31d6bebd14583eaf2d1a9b8364b47fd267796,79.0,273.0,4.0,82.0,0.0,0.0,0.0,0,Yes,	%PDF-1.6,43,43,37.0,37,0,0.0,2,4,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
8a2b54f64d1866ac8c46c99651cadba1597bc5671cf9b4a966c1d23898b19ce6,8.0,224.0,4.0,18.0,28.0,0.0,0.0,0,Yes,	%PDF-1.3,9,9,3.0,3,1,1.0,1,1,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
d3b36db513244b27f2b731f1d26cd0208a2c5841532e8768f45b1f02bff5f44e,34.0,309.0,3.0,24.0,10.0,0.0,0.0,3,Yes,	%PDF-1.5,15,15,2.0,2,1,1.0,1,1,0.0,0.0,2,3,0,1,1,0,0,0,0,0,0.0,Malicious
2c5b1b3c0d316aab2f0b3258b14d91237cda68d8faafc00eeed1df8d1502c5b1,17.0,250.0,1.0,15.0,0.0,0.0,0.0,0,No,	%PDF-1.6,34,34,32.0,31,0,0.0,2,1,0.0,5.0,0,0,0,0,1,0,0,0,9,0,0.0,Malicious
8054903fdc590792ca73f1e01eb20c36bb5c997d81a3f33dc61d3acb5112466c,8.0,180.0,1.0,9.0,0.0,0.0,0.0,0,No,	%PDF-1.3,14,14,2.0,2,1,1.0,1,1,0.0,0.0,2,3,0,1,1,0,0,0,0,0,0.0,Malicious
13174e2901d4937bc8a2cfbbb31ec56e4b73b125bf167fb5713c07bc7b0ed598,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,	%PDF-\x07.3,8,8,2.0,2,1,1.0,1,1,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
ddc5e0ef907b792829713c30dc57e0b3bbb75c036877664ea2e28a172706bd3f,460.0,321.0,48.0,246.0,33.0,0.0,1.0,0,Yes,	%PDF-1.0,9,9,2.0,2,0,1.0,0,1,0.0,0.0,2,3,0,0,0,0,0,0,0,0,0.0,Malicious
1d92486ff0319365582579bd953c907205108848641d24e43cd88d7999ad14d3,828.0,180.0,1.0,9.0,0.0,0.0,0.0,0,No,"	%PDF-1.6""",-1,0,1.0,1,0,2.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Malicious
b5b11941f1be235ab1ffdd1bce3f85945a1a8867144e27a2c263fbf6f5bbabf4,3.0,180.0,1.0,16.0,0.0,0.0,0.0,0,No,	%PDF-\x07.3,8,8,2.0,2,1,1.0,1,1,0.0,0.0,1(1),1,0,1,0,0,0,0,0,0,0.0,Malicious
b0fc792d678222ed3fad290bae09cb89b801d1f8682e578b357f36f81434446d,91.0,283.0,1.0,29.0,0.0,0.0,0.0,11,No,	%PDF-1.7,44,44,32.0,32,0,0.0,3,2,0.0,6.0,0,0,0,0,2,0,0,0,0,0,0.0,Benign
04d06f00f403441eda03d07805c8438402116e149ca10833f2634fe4d689a65e,78.0,370.0,1.0,16.0,16.0,0.0,0.0,-1,unclear,	%PDF-1.3,8,8,2.0,2,1,1.0,1,1,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
6b384c69d009b6c1dc143f443f270fa67ee886c7be4bfbdb63129decd2abdea8,16.0,180.0,1.0,10.0,0.0,0.0,0.0,0,No,	%PDF-1.6,9,9,2.0,1,0,0.0,0,1,0.0,0.0,0,0,0,0,1,0,0,0,2,1,0.0,Malicious
041c4cceb277c6445799bc60916b6bead4bb7eb3b25327c935f240a0c82a8853,409.0,354.0,20.0,411.0,33.0,0.0,0.0,3,Yes,	%PDF-1.4,1170,1170,28.0,28,1,1.0,1,15,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0.0,Benign
f7b99edb2b6d00cd19168270f307008a4befe29d0a495b17b3c21e418dd35cfd,16.0,180.0,1.0,77.0,0.0,0.0,0.0,0,No,	%PDF-1.3,14,14,2.0,2,1,1.0,1,1,0.0,0.0,2,3,0,1,1,0,0,0,0,0,0.0,Malicious
93e4d735932995a81e902636eb1f28b4f639c0e5b133cda9a0294c606ada36f3,15.0,224.0,0.0,20.0,7.0,0.0,0.0,0,No,	%PDF-1.6,10,9,2.0,2,0,0.0,0,1,0.0,0.0,2,3,0,0,1,0,0,0,0,0,0.0,Malicious
57b664c14a678d0726abc43c3cfc2c320f8ff59539742497b606df933943ba54,79.0,262.0,1.0,21.0,0.0,0.0,0.0,1,No,	%PDF-1.2,6,6,2.0,2,1,1.0,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
41957f1ec14b59746c0634ad544fc6b3f55132d9c6e9c7b31566f85136282c32,306.0,180.0,1.0,9.0,0.0,0.0,0.0,0,No,	%PDF-1.6,19,19,9.0,9,1,1.0,1,1,0.0,0.0,0,0,0,0,1,0,0,0,8,1,0.0,Malicious
d880c8e7800be0723079b16cb727ff0e34fb79cb62fb3eee71d22ddb3f5ec85c,21.0,285.0,2.0,32.0,0.0,0.0,0.0,1,Yes,	%PDF-1.6,18,18,14.0,14,0,0.0,2,2,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
e1a8cf594cbf6f84b3973c9c3bc15d7a6b759db0698255788c39d049df511139,7.0,180.0,1.0,10.0,0.0,0.0,0.0,0,No,"	%PDF-1.3""",-1,0,1.0,1,0,2.0,1,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0.0,Malicious
f0dd20db2a269f4394bd53921f5a3d538b91cea78321a8cf7388000de34064fc,40.0,420.0,6.0,65.0,13.0,0.0,0.0,0,Yes,	%PDF-1.6,63,63,25.0,25,2,2.0,2,6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
173db2d41260d13fab43e5f6780b1a4bdbc7c96354a11f1055029fac52500a0f,51.0,293.0,4.0,288.0,0.0,0.0,0.0,0,Yes,	%PDF-1.3,33,33,10.0,10,2,2.0,2,6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
536ab67c6a2f392e42b52037b9455876a6b05652354ea45f4572501a0cfd38a7,9.0,180.0,1.0,9.0,0.0,0.0,0.0,0,No,	%PDF-1.3%ï,14,14,2.0,2,1,1.0,1,1,0.0,0.0,2,3,0,1,1,0,0,0,0,0,0.0,Malicious
8a498cf602bf6bbf9fbd29bdfd37adfe9ba93bfbfd5583012d61381897b789c7,41.0,180.0,1.0,11.0,0.0,0.0,0.0,0,No,	%PDF-1.3,4,4,1.0,1,0,1.0,0,1,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
97991c0ba85182b1e93a744453c5af713c25b632ad7968e46eed013cc920d96f,104.0,283.0,1.0,48.0,0.0,0.0,0.0,30,No,	%PDF-1.6,15,15,12.0,12,0,0.0,2,1,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
169666d15a615ed82efc8331f4c799a54b6fdddd590fec7383df4db94575a317,81.0,299.0,25.0,278.0,11.0,0.0,0.0,0,Yes,	%PDF-1.6,82,82,24.0,24,9,9.0,9,4,0.0,0.0,0,0,0,0,6,4,0,0,0,0,0.0,Benign
74c2121db5a7ee6b5a0ced6fcc8cb31be6a30f65e1820bd4ee02352ba1286446,55.0,424.0,2.0,39.0,114.0,0.0,0.0,0,Yes,	%PDF-1.5,38,38,16.0,16,2,2.0,2,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
74cd11fb9c5d6f1a6430547d65ee2254a35709fb74cb30bdae2f19731411d3e0,77.0,372.0,1.0,16.0,16.0,0.0,0.0,-1,unclear,	a,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,Malicious
5152c962ff1883505ce8ec17811fd985447a93fbdf18c6775480845d7dd77428,19.0,229.0,11.0,46.0,0.0,0.0,0.0,0,Yes,	%PDF-1.1,50,50,13.0,13,1,1.0,1,13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
01d27f2b0d1804238ec2bfd51578603f143453962d9bec9be76efd8dcacbd8b6,87.0,283.0,1.0,32.0,0.0,0.0,0.0,14,No,	%PDF-1.6,46,46,33.0,33,0,0.0,2,11,0.0,5.0,0,0,0,0,0,11,0,0,0,0,0.0,Benign
cfda67c7b5d4a8e3d1f8719bb39c4d6b74d7c022958f276360e94d18c5375855,8.0,221.0,1.0,10.0,0.0,0.0,0.0,0,Yes,"	%PDF-1.1""",-1,0,1.0,1,0,2.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Malicious
c9b37b5056084d1d21fc126bcdcc5b67ae50b81e44cb02838a412f405cb538e5,88.0,384.0,2.0,96.0,23.0,0.0,0.0,13,Yes,	%PDF-1.7,50,50,45.0,45,0,0.0,3,1,0.0,10.0,0,0,0,0,2,0,0,0,9,0,0.0,Benign
f2e33d6dacc59aa5b30fb01459f4a09feb890ac76fc71780d86b7313b1a2d554,5.0,180.0,1.0,8.0,0.0,0.0,0.0,0,No,	%PDF-1.4,9,9,2.0,2,0,1.0,1,0,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0.0,Malicious
377cf9bca38fa54d60d58b90ecf135f14ed153a34f8b7649e1e26422a2fed437,17.0,250.0,1.0,10.0,5.0,0.0,0.0,0,No,	%PDF-1.3,10,10,3.0,3,1,1.0,1,1,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
74b926b64dfa4e81ec0b5883a3bdb1f82de0d0e6103b2fa6861d67805ec92ada,88.0,262.0,1.0,21.0,0.0,0.0,0.0,1,No,	%PDF-1.7,23,23,11.0,11,2,2.0,2,1,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0.0,Benign
43de1c9b64def8f7dd12fd920032e375eeb2eb2bda27b114f7420faa462f9300,283.0,337.0,13.0,120.0,48.0,0.0,0.0,3,Yes,	%PDF-1.4,119,119,44.0,44,2,2.0,2,13,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,Benign
3685ad18713486bcfdaaaeabfed25f1573213f3f33b695e03331f26aef2d2ed4,14.0,371.0,1.0,16.0,16.0,0.0,0.0,-1,unclear,	%PDF-1.4,13,12,2.0,2,0,1.0,0,1,0.0,0.0,1,3,0,1,0,0,0,0,0,0,0.0,Malicious
965dc129546c57590fa4d26dca389217095a9c7193f7e31064dcad3d13cb177c,2.0,180.0,1.0,10.0,0.0,0.0,0.0,0,No,	%PDF-1.3,9,9,1.0,1,1,1.0,1,1,0.0,0.0,1,2,0,1,0,0,0,0,0,0,0.0,Malicious
76589ef162daa07d1b232a6b8d952299dfa007e336bac342a5365d40654953b9,175.0,368.0,30.0,648.0,56.0,0.0,0.0,58,Yes,	%PDF-1.6,725,725,52.0,52,2,2.0,2,29,2.0,0.0,0,0,0,1,0,0,0,0,0,0,6.0,Benign
19cd398b26fe4e069757a166836ea33fb23bce40fcb4aeacc232726d5c1f707e,14.0,371.0,1.0,16.0,16.0,0.0,0.0,-1,unclear,	%PDF-1.5,39,39,24.0,24,0,0.0,1,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0.0,Malicious
15611d75082296a8aa5c303c96214d71ee39e47fcfd8620ac766ba18b0a37c89,175.0,746.0,3.0,252.0,16.0,0.0,0.0,3,Yes,	%PDF-1.3,11,11,3.0,3,2,2.0,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
e082cc697ada20edd7c58901739c8611945f388ffcaf2740cc9986179801f4c2,9.0,180.0,1.0,216.0,0.0,0.0,0.0,0,No,	%PDF-1.4,12,13,5.0,5,1,1.0,1,1,0.0,0.0,3,4,0,0,0,0,0,0,0,0,0.0,Malicious
5de3b6ec0438974c2ba9ef40eaa1b5119e07135a206c92c0f12fd33466fdc468,80.0,283.0,1.0,31.0,0.0,0.0,0.0,13,No,	%PDF-1.2,9,9,4.0,4,1,1.0,1,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
cfa2ab5687f0dd02f384543d684a26fa13c73b230ab0542bd4f03c6e3d41d301,76.0,226.0,3.0,605.0,0.0,0.0,0.0,29,Yes,	%PDF-1.4,96,96,64.0,64,2,2.0,2,2,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
8cbfae8d5f381d68d52e6b4406a0ef154dd0c8c173c3b3352803457dc3c638ef,18.0,180.0,1.0,10.0,0.0,0.0,0.0,0,No,	%PDF-1.6,19,19,9.0,9,1,1.0,1,1,0.0,0.0,0,0,0,0,1,0,0,0,8,1,0.0,Malicious
d95f2464c1b9024b7de0e7b5371904f9a9c75c57f714ccb98b9b284ba186ddf0,216.0,280.0,1.0,52.0,0.0,0.0,0.0,0,No,	%PDF-1.3,15,15,4.0,4,1,1.0,1,3,0.0,0.0,1,2,0,1,0,0,0,0,0,0,0.0,Malicious
0914f6357bc836fc058d874c32f90e3a317b21882ca1b97306304c43c9ecdce0,50.0,402.0,9.0,267.0,45.0,0.0,0.0,0,Yes,	%PDF-1.4,32,32,10.0,10,4,4.0,3,4,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
6606fbdb975c3b2d8f90d3c55fb2039519bcb620dac4090495262413f7abe88e,8.0,250.0,1.0,15.0,0.0,0.0,0.0,0,No,	%PDF-1.4,9,9,2.0,2,0,1.0,1,0,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0.0,Malicious
b68cec2f7332e5b543f3447caab555b98015584a9e2b91d32ab5426a69da40f7,508.0,180.0,1.0,230.0,0.0,0.0,0.0,0,No,	%PDF-1.4,95,95,52.0,52,1,1.0,1,1,0.0,0.0,4,5,0,0,1,0,0,0,0,0,-1.0,Malicious
11c4ff30ae20b4b754af898a19f3279814e431bf8b987acb2476adf2b67a78a4,33.0,330.0,2.0,20.0,13.0,0.0,0.0,2,Yes,	a,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,Malicious
f074af919204205e1be1d7f1077845cef3a34dfbec30d84eec589834f78aebba,7.0,239.0,1.0,10.0,8.0,0.0,0.0,0,Yes,	%PDF-1.3,13,13,2.0,2,1,1.0,1,1,0.0,0.0,2,3,0,1,1,0,0,0,0,0,0.0,Malicious
17894551da886626ce8544fdf4b67405a4fc2e0a97cf7e44847072f7e0cfabc9,77.0,366.0,1.0,16.0,16.0,0.0,0.0,-1,unclear,	%PDF-1.3,9,9,3.0,3,1,1.0,1,1,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
25eed2dc1fb76eb58eb969e64a44f5bed1caa0a35a7533b73e2a0a3ecc2626d7,87.0,331.0,1.0,32.0,42.0,0.0,0.0,0,Yes,	%PDF-1.0,11,11,3.0,3,0,1.0,0,1,0.0,0.0,3,4,0,0,0,0,0,0,0,0,0.0,Malicious
c8d6f088f82d4df1d0b9ef22a30e5121cf2660bc3829fa31125cddfe6aea1e27,38.0,354.0,6.0,66.0,9.0,0.0,0.0,0,Yes,	%PDF-1.4,67,67,26.0,26,3,3.0,3,6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
96a42fe14f3a09ea5d4a24813840f07593136b3fea6c2a8e59e610515284429b,162.0,267.0,23.0,158.0,8.0,0.0,0.0,0,Yes,	%PDF-1.4,157,157,40.0,40,2,2.0,2,23,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
fc7f8b9112e4ae620c8866648a525ca68c76a783d7f054d5a727b4b7dda8ef15,7.0,299.0,1.0,16.0,2.0,0.0,0.0,-1,unclear,	%PDF-1.6,19,19,9.0,9,1,1.0,1,1,0.0,0.0,0,0,0,0,1,0,0,0,8,1,0.0,Malicious
0ccdb1205929071038ae95e7bf08df7c69e1779c0a2bb04dd63bc2d8f237b4b2,7.0,180.0,1.0,5.0,0.0,0.0,0.0,0,No,	%PDF-1.4,21,21,11.0,11,1,1.0,1,1,0.0,0.0,5,6,0,0,0,0,0,0,0,0,0.0,Malicious
39b703f344f201964a4cac6e548702e0f2da9aada059aa916f545994264dc034,4.0,180.0,1.0,14.0,0.0,0.0,0.0,0,No,	%PDF-1.3,10,10,3.0,3,1,1.0,1,1,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
78543c7699b454275ebd116b2a329d59147fd0281a37fde211d7aa62192917ff,35.0,288.0,13.0,180.0,0.0,0.0,0.0,0,Yes,	%PDF-1.4,226,226,69.0,69,2,2.0,2,65,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
11cb7e4d44acd77df01b8b8333cb6bdd4b7b2b0e993940c0bb2047f184648e4c,12.0,180.0,1.0,9.0,0.0,0.0,0.0,0,No,	%PDF-1.2,5,5,1.0,1,1,1.0,0,1,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0.0,Malicious
cc82e95a63230e87e8e7aa0fe6f72063ea71dcf5393db2243bd21331cb1bcb64,176.0,380.0,1.0,323.0,28.0,0.0,0.0,0,Yes,	%PDF-1.7,303,303,14.0,14,4,4.0,4,3,0.0,0.0,1,2,0,0,3,0,0,0,0,0,0.0,Benign
9182c23f13fd8d1ea74b842ecc80ad9f2350b7f4f8359b3c3e1181debb341732,7.0,248.0,1.0,19.0,0.0,0.0,0.0,0,No,	%PDF-1.4,9,9,3.0,3,1,1.0,1,1,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0.0,Malicious
d84e07e4808f2233e31b076ad9e3149e7298f0459d3c7a79c1f1b3ae0dd73f80,186.0,271.0,1.0,51.0,0.0,0.0,0.0,0,Yes,	%PDF-1.6,239,239,13.0,13,2,2.0,2,5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2.0,Benign
eebb20a8294984e30c449088208d00b95f77244e7a18a3369e077d60efa7a958,381.0,350.0,36.0,370.0,37.0,0.0,0.0,3,Yes,	%PDF-1.5,769,769,50.0,50,1,1.0,1,31,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0.0,Benign
75d75be0fb5c8679181ccf3fae75d67e631a6ca233bab959b3c5968ee224eae7,91.0,327.0,11.0,161.0,24.0,0.0,0.0,0,Yes,	%PDF-1.3,160,160,17.0,17,2,2.0,2,11,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0,Benign
36db8ab920fb1b3fcf07235c0c1109f862a5bea952f0d15a5f1537c86821b1d5,134.0,370.0,4.0,784.0,14.0,0.0,0.0,0,Yes,	%PDF-1.6,252,252,131.0,131,2,2.0,1,2,0.0,5.0,2,3,1,0,1,0,0,0,0,0,0.0,Benign
